Country,Date,Population,Cases,Active,Recovered,Deaths
Sao Tome And Principe,2021-06-01,226737,4168,12,5891,55
Sao Tome And Principe,2021-07-01,226737,4212,32,5891,55
Sao Tome And Principe,2021-08-01,226737,4289,74,5891,55
Sao Tome And Principe,2021-09-01,226737,4714,332,5891,61
Sao Tome And Principe,2021-10-01,226737,4842,342,5891,64
Sao Tome And Principe,2021-11-01,226737,4850,185,5891,64
Sao Tome And Principe,2021-12-01,226737,4933,84,5891,65
Sao Tome And Principe,2022-01-01,226737,5930,726,5891,71
Sao Tome And Principe,2022-02-01,226737,5952,71,5891,72
Sao Tome And Principe,2022-03-01,226737,5957,7,5891,73
Sao Tome And Principe,2022-04-01,226737,5963,5,5891,73
Sao Tome And Principe,2022-05-01,226737,5970,6,5891,73
Sao Tome and Principe,2020-01-01,219544,435,45,382,7
Sao Tome and Principe,2020-02-01,219544,435,45,382,7
Sao Tome and Principe,2020-03-01,219544,435,45,382,7
Sao Tome and Principe,2020-04-01,219544,442,50,384,7
Sao Tome and Principe,2020-05-01,219544,677,247,416,13
Sao Tome and Principe,2020-06-01,219544,792,289,500,13
Sao Tome and Principe,2020-07-01,219544,868,270,749,14
Saudi Arabia,2020-01-01,35344720,262477,16701,242789,2986
Saudi Arabia,2020-02-01,35344720,218731,13918,242789,2488
Saudi Arabia,2020-03-01,35344720,219512,14612,242855,2493
Saudi Arabia,2020-04-01,35344720,230107,23632,244054,2569
Saudi Arabia,2020-05-01,35344720,261361,28282,267766,2740
Saudi Arabia,2020-06-01,35344720,314142,43122,295095,3313
Saudi Arabia,2020-07-01,35344720,354359,45431,331963,3886
Saudi Arabia,2020-08-01,35344720,453074,25771,495505,5356
Saudi Arabia,2020-09-01,35344720,459352,20499,495505,5646
Saudi Arabia,2020-10-01,35344720,463578,16942,495505,5857
Saudi Arabia,2020-11-01,35344720,466937,16090,495505,6022
Saudi Arabia,2020-12-01,35344720,468731,14937,495505,6131
Saudi Arabia,2021-01-01,35344720,470508,14279,495505,6182
Saudi Arabia,2021-02-01,35344720,473611,14328,495505,6221
Saudi Arabia,2021-03-01,35344720,477819,15175,495505,6280
Saudi Arabia,2021-04-01,35344720,486938,16721,495505,6376
Saudi Arabia,2021-05-01,35344720,497962,16822,495505,6511
Saudi Arabia,2021-06-01,35344720,510348,17470,495505,6663
Saudi Arabia,2021-07-01,35344720,523060,17519,495505,6802
Saudi Arabia,2021-08-01,35344720,529300,17154,495505,6905
Saudi Arabia,2021-09-01,35344720,530195,14400,495505,6962
Saudi Arabia,2021-10-01,35344720,530689,14174,495505,6988
Saudi Arabia,2021-11-01,35344720,531068,14188,495505,7002
Saudi Arabia,2021-12-01,35344720,533229,15259,495505,7016
Saudi Arabia,2022-01-01,35344720,576905,28544,495505,7037
Saudi Arabia,2022-02-01,35344720,596159,25908,495505,7056
Saudi Arabia,2022-03-01,35344720,598088,17490,495505,7072
Saudi Arabia,2022-04-01,35344720,599154,15862,495505,7086
Saudi Arabia,2022-05-01,35344720,600749,15460,495505,7095
Senegal,2020-01-01,17174613,21303,1299,19527,476
Senegal,2020-02-01,17174613,17753,1083,19527,397
Senegal,2020-03-01,17174613,17840,1150,19543,397
Senegal,2020-04-01,17174613,18219,1378,19661,401
Senegal,2020-05-01,17174613,19575,1984,20247,418
Senegal,2020-06-01,17174613,21149,2208,21299,453
Senegal,2020-07-01,17174613,22713,2655,22118,496
Senegal,2020-08-01,17174613,36788,2608,45580,824
Senegal,2020-09-01,17174613,37245,2463,45580,833
Senegal,2020-10-01,17174613,37456,1858,45580,837
Senegal,2020-11-01,17174613,37614,1250,45580,840
Senegal,2020-12-01,17174613,38631,1627,45580,866
Senegal,2021-01-01,17174613,41092,2443,45580,939
Senegal,2021-02-01,17174613,43758,2823,45580,1020
Senegal,2021-03-01,17174613,45153,2698,45580,1080
Senegal,2021-04-01,17174613,45699,1235,45580,1098
Senegal,2021-05-01,17174613,46056,1210,45580,1109
Senegal,2021-06-01,17174613,46629,1314,45580,1118
Senegal,2021-07-01,17174613,53014,5735,45580,1180
Senegal,2021-08-01,17174613,56519,6323,45580,1318
Senegal,2021-09-01,17174613,56843,4045,45580,1349
Senegal,2021-10-01,17174613,56890,1170,45580,1355
Senegal,2021-11-01,17174613,56913,1140,45580,1358
Senegal,2021-12-01,17174613,57269,1336,45580,1359
Senegal,2022-01-01,17174613,60584,2863,45580,1378
Senegal,2022-02-01,17174613,60815,1961,45580,1383
Senegal,2022-03-01,17174613,60883,1164,45580,1384
Senegal,2022-04-01,17174613,60917,1148,45580,1385
Senegal,2022-05-01,17174613,60929,1142,45580,1385
Serbia,2020-01-01,8702751,412861,8968,400451,3442
Serbia,2020-02-01,8702751,344051,7473,400451,2868
Serbia,2020-03-01,8702751,344501,7907,400457,2878
Serbia,2020-04-01,8702751,348556,11216,400988,2958
Serbia,2020-05-01,8702751,349757,11366,403130,2990
Serbia,2020-06-01,8702751,351333,9717,405516,3007
Serbia,2020-07-01,8702751,356357,16149,406676,3145
Serbia,2020-08-01,8702751,690524,8499,1001128,5794
Serbia,2020-09-01,8702751,691239,7442,1001128,5806
Serbia,2020-10-01,8702751,695707,10981,1001128,5830
Serbia,2020-11-01,8702751,738535,39805,1001128,6091
Serbia,2020-12-01,8702751,792697,48093,1001128,6627
Serbia,2021-01-01,8702751,811810,27997,1001128,6896
Serbia,2021-02-01,8702751,833142,21519,1001128,7037
Serbia,2021-03-01,8702751,880254,37947,1001128,7326
Serbia,2021-04-01,8702751,909908,38386,1001128,7677
Serbia,2021-05-01,8702751,917546,22325,1001128,7845
Serbia,2021-06-01,8702751,918910,9846,1001128,7905
Serbia,2021-07-01,8702751,920695,8497,1001128,7928
Serbia,2021-08-01,8702751,934367,18337,1001128,7987
Serbia,2021-09-01,8702751,994052,50425,1001128,8301
Serbia,2021-10-01,8702751,1060972,51234,1001128,8875
Serbia,2021-11-01,8702751,1098337,53292,1001128,9453
Serbia,2021-12-01,8702751,1113169,23276,1001128,9794
Serbia,2022-01-01,8702751,1239322,99704,1001128,10099
Serbia,2022-02-01,8702751,1317047,105664,1001128,10637
Serbia,2022-03-01,8702751,1338911,36092,1001128,10823
Serbia,2022-04-01,8702751,1348840,18911,1001128,10887
Serbia,2022-05-01,8702751,1350921,11782,1001128,10905
Seychelles,2020-01-01,98944,8695,118,8543,33
Seychelles,2020-02-01,98944,7245,98,8543,27
Seychelles,2020-03-01,98944,7250,103,8543,27
Seychelles,2020-04-01,98944,7251,104,8545,27
Seychelles,2020-05-01,98944,7251,101,8547,27
Seychelles,2020-06-01,98944,7286,133,8547,27
Seychelles,2020-07-01,98944,7302,143,8558,27
Seychelles,2020-08-01,98944,14499,197,21338,55
Seychelles,2020-09-01,98944,14501,175,21338,55
Seychelles,2020-10-01,98944,14504,174,21338,55
Seychelles,2020-11-01,98944,14514,179,21338,55
Seychelles,2020-12-01,98944,14545,192,21338,55
Seychelles,2021-01-01,98944,14855,292,21338,57
Seychelles,2021-02-01,98944,15326,370,21338,59
Seychelles,2021-03-01,98944,15832,391,21338,63
Seychelles,2021-04-01,98944,16411,458,21338,65
Seychelles,2021-05-01,98944,18327,1085,21338,69
Seychelles,2021-06-01,98944,19646,693,21338,78
Seychelles,2021-07-01,98944,20516,554,21338,87
Seychelles,2021-08-01,98944,21112,385,21338,90
Seychelles,2021-09-01,98944,21569,374,21338,94
Seychelles,2021-10-01,98944,21846,282,21338,95
Seychelles,2021-11-01,98944,22186,333,21338,97
Seychelles,2021-12-01,98944,22716,379,21338,100
Seychelles,2022-01-01,98944,26850,2021,21338,107
Seychelles,2022-02-01,98944,27565,947,21338,110
Seychelles,2022-03-01,98944,27927,328,21338,110
Seychelles,2022-04-01,98944,28611,446,21338,111
Seychelles,2022-05-01,98944,28865,366,21338,111
Sierra Leone,2020-01-01,8135598,2268,156,548,51
Sierra Leone,2020-02-01,8135598,1890,130,548,43
Sierra Leone,2020-03-01,8135598,1890,130,548,43
Sierra Leone,2020-04-01,8135598,1952,162,557,46
Sierra Leone,2020-05-01,8135598,2320,277,730,66
Sierra Leone,2020-06-01,8135598,2621,301,938,73
Sierra Leone,2020-07-01,8135598,2788,280,1075,76
Sierra Leone,2020-08-01,8135598,3860,127,713,87
Sierra Leone,2020-09-01,8135598,3930,127,713,88
Sierra Leone,2020-10-01,8135598,3975,127,713,88
Sierra Leone,2020-11-01,8135598,3990,127,713,88
Sierra Leone,2020-12-01,8135598,4056,127,713,89
Sierra Leone,2021-01-01,8135598,4384,127,713,90
Sierra Leone,2021-02-01,8135598,4482,127,713,90
Sierra Leone,2021-03-01,8135598,4513,127,713,90
Sierra Leone,2021-04-01,8135598,4537,127,713,90
Sierra Leone,2021-05-01,8135598,4568,127,713,90
Sierra Leone,2021-06-01,8135598,5044,127,713,97
Sierra Leone,2021-07-01,8135598,5280,127,713,104
Sierra Leone,2021-08-01,8135598,5308,127,713,104
Sierra Leone,2021-09-01,8135598,5317,127,713,104
Sierra Leone,2021-10-01,8135598,5319,127,713,104
Sierra Leone,2021-11-01,8135598,5320,127,713,104
Sierra Leone,2021-12-01,8135598,5541,127,713,105
Sierra Leone,2022-01-01,8135598,5727,127,713,105
Sierra Leone,2022-02-01,8135598,5741,127,713,105
Sierra Leone,2022-03-01,8135598,5744,127,713,105
Sierra Leone,2022-04-01,8135598,5746,127,713,105
Sierra Leone,2022-05-01,8135598,5747,127,713,105
Singapore,2020-01-01,5895483,269130,17674,251172,283
Singapore,2020-02-01,5895483,224322,14752,251201,236
Singapore,2020-03-01,5895483,224734,15066,251268,237
Singapore,2020-04-01,5895483,232355,22179,251670,243
Singapore,2020-05-01,5895483,241713,25124,259852,247
Singapore,2020-06-01,5895483,246224,21224,266572,249
Singapore,2020-07-01,5895483,249917,17378,269449,249
Singapore,2020-08-01,5895483,450533,29908,605085,472
Singapore,2020-09-01,5895483,450851,28101,605085,472
Singapore,2020-10-01,5895483,450934,27824,605085,472
Singapore,2020-11-01,5895483,451002,27768,605085,472
Singapore,2020-12-01,5895483,451129,27787,605085,472
Singapore,2021-01-01,5895483,451441,27836,605085,472
Singapore,2021-02-01,5895483,451574,27831,605085,472
Singapore,2021-03-01,5895483,451723,27810,605085,473
Singapore,2021-04-01,5895483,451977,27867,605085,473
Singapore,2021-05-01,5895483,452279,27929,605085,474
Singapore,2021-06-01,5895483,452455,27927,605085,475
Singapore,2021-07-01,5895483,453256,28439,605085,475
Singapore,2021-08-01,5895483,454136,28456,605085,481
Singapore,2021-09-01,5895483,463769,33826,605085,494
Singapore,2021-10-01,5895483,497720,38669,605085,598
Singapore,2021-11-01,5895483,519837,38084,605085,702
Singapore,2021-12-01,5895483,524731,31827,605085,739
Singapore,2022-01-01,5895483,549199,34788,605085,748
Singapore,2022-02-01,5895483,673070,52239,605085,802
Singapore,2022-03-01,5895483,797072,50936,605085,885
Singapore,2022-04-01,5895483,830898,52606,605085,908
Singapore,2022-05-01,5895483,845007,53443,605085,917
Sint Maarten,2020-02-01,43353,3427,44,5024,34
Sint Maarten,2020-03-01,43353,3429,46,5024,34
Sint Maarten,2020-04-01,43353,3452,59,5024,38
Sint Maarten,2020-05-01,43353,3453,50,5024,39
Sint Maarten,2020-06-01,43353,3453,44,5024,39
Sint Maarten,2020-07-01,43353,3470,60,5024,39
Sint Maarten,2020-08-01,43353,3582,133,5024,39
Sint Maarten,2020-09-01,43353,3647,130,5024,41
Sint Maarten,2020-10-01,43353,3703,73,5024,41
Sint Maarten,2020-11-01,43353,3783,75,5024,42
Sint Maarten,2020-12-01,43353,3913,90,5024,43
Sint Maarten,2021-01-01,43353,4048,99,5024,43
Sint Maarten,2021-02-01,43353,4113,93,5024,43
Sint Maarten,2021-03-01,43353,4143,58,5024,43
Sint Maarten,2021-04-01,43353,4171,57,5024,43
Sint Maarten,2021-05-01,43353,4236,73,5024,43
Sint Maarten,2021-06-01,43353,4300,71,5024,45
Sint Maarten,2021-07-01,43353,4351,71,5024,45
Sint Maarten,2021-08-01,43353,4667,160,5024,51
Sint Maarten,2021-09-01,43353,4855,132,5024,56
Sint Maarten,2021-10-01,43353,4925,105,5024,59
Sint Maarten,2021-11-01,43353,4957,56,5024,59
Sint Maarten,2021-12-01,43353,5160,193,5024,59
Sint Maarten,2022-01-01,43353,6530,925,5024,60
Sint Maarten,2022-02-01,43353,6614,229,5024,62
Sint Maarten,2022-03-01,43353,6670,63,5024,62
Sint Maarten,2022-04-01,43353,6773,72,5024,62
Sint Maarten,2022-05-01,43353,6802,68,5024,62
Slovakia,2020-01-01,5462241,358350,1310,353020,4019
Slovakia,2020-02-01,5462241,298625,1092,353020,3349
Slovakia,2020-03-01,5462241,298807,1272,353023,3350
Slovakia,2020-04-01,5462241,299323,1603,353230,3361
Slovakia,2020-05-01,5462241,299386,1503,353567,3363
Slovakia,2020-06-01,5462241,299459,1179,353606,3363
Slovakia,2020-07-01,5462241,299734,1378,353667,3363
Slovakia,2020-08-01,5462241,597830,2526,881744,6701
Slovakia,2020-09-01,5462241,599904,3904,881744,6706
Slovakia,2020-10-01,5462241,615745,16947,881744,6763
Slovakia,2020-11-01,5462241,631834,21003,881744,6969
Slovakia,2020-12-01,5462241,656372,19149,881744,7402
Slovakia,2021-01-01,5462241,679828,21343,881744,8237
Slovakia,2021-02-01,5462241,699218,12138,881744,9086
Slovakia,2021-03-01,5462241,716919,12615,881744,9929
Slovakia,2021-04-01,5462241,723928,8011,881744,10584
Slovakia,2021-05-01,5462241,726431,4450,881744,10804
Slovakia,2021-06-01,5462241,727071,2659,881744,10860
Slovakia,2021-07-01,5462241,727406,2195,881744,10870
Slovakia,2021-08-01,5462241,728165,2442,881744,10872
Slovakia,2021-09-01,5462241,734026,6052,881744,10902
Slovakia,2021-10-01,5462241,757782,17462,881744,11034
Slovakia,2021-11-01,5462241,823219,38718,881744,11496
Slovakia,2021-12-01,5462241,877102,41878,881744,12235
Slovakia,2022-01-01,5462241,932571,44490,881744,12633
Slovakia,2022-02-01,5462241,1078831,83927,881744,12851
Slovakia,2022-03-01,5462241,1166819,65176,881744,13140
Slovakia,2022-04-01,5462241,1190176,34729,881744,13325
Slovakia,2022-05-01,5462241,1192162,7900,881744,13366
Slovenia,2020-01-01,2079219,204755,1942,201440,1372
Slovenia,2020-02-01,2079219,170629,1619,201440,1143
Slovenia,2020-03-01,2079219,171030,2007,201444,1151
Slovenia,2020-04-01,2079219,171344,2171,201533,1189
Slovenia,2020-05-01,2079219,171366,2173,201983,1197
Slovenia,2020-06-01,2079219,171429,1670,201993,1199
Slovenia,2020-07-01,2079219,171684,1763,202133,1202
Slovenia,2020-08-01,2079219,341524,3310,502734,2293
Slovenia,2020-09-01,2079219,342460,3737,502734,2299
Slovenia,2020-10-01,2079219,351999,10451,502734,2361
Slovenia,2020-11-01,2079219,365835,10969,502734,2727
Slovenia,2020-12-01,2079219,381296,10209,502734,3148
Slovenia,2021-01-01,2079219,396054,11298,502734,3416
Slovenia,2021-02-01,2079219,403924,8929,502734,3530
Slovenia,2021-03-01,2079219,412431,7503,502734,3598
Slovenia,2021-04-01,2079219,420661,7862,502734,3665
Slovenia,2021-05-01,2079219,425137,6388,502734,3707
Slovenia,2021-06-01,2079219,426342,4533,502734,3722
Slovenia,2021-07-01,2079219,426968,3506,502734,3725
Slovenia,2021-08-01,2079219,429629,4952,502734,3732
Slovenia,2021-09-01,2079219,438352,7742,502734,3769
Slovenia,2021-10-01,2079219,452514,12395,502734,3830
Slovenia,2021-11-01,2079219,480865,18590,502734,3990
Slovenia,2021-12-01,2079219,495247,14865,502734,4112
Slovenia,2022-01-01,2079219,577509,60641,502734,4204
Slovenia,2022-02-01,2079219,638113,68959,502734,4351
Slovenia,2022-03-01,2079219,663286,16213,502734,4411
Slovenia,2022-04-01,2079219,677256,15895,502734,4446
Slovenia,2022-05-01,2079219,680386,7510,502734,4456
Solomon Islands,2020-02-01,718243,9087,835,16357,73
Solomon Islands,2020-03-01,718243,9087,835,16357,73
Solomon Islands,2020-04-01,718243,9087,835,16357,73
Solomon Islands,2020-05-01,718243,9087,835,16357,73
Solomon Islands,2020-06-01,718243,9087,835,16357,73
Solomon Islands,2020-07-01,718243,9087,835,16357,73
Solomon Islands,2020-08-01,718243,9087,835,16357,73
Solomon Islands,2020-09-01,718243,9087,835,16357,73
Solomon Islands,2020-10-01,718243,9091,837,16357,73
Solomon Islands,2020-11-01,718243,9095,841,16357,73
Solomon Islands,2020-12-01,718243,9095,841,16357,73
Solomon Islands,2021-01-01,718243,9095,839,16357,73
Solomon Islands,2021-02-01,718243,9096,839,16357,73
Solomon Islands,2021-03-01,718243,9096,837,16357,73
Solomon Islands,2021-04-01,718243,9097,836,16357,73
Solomon Islands,2021-05-01,718243,9097,835,16357,73
Solomon Islands,2021-06-01,718243,9097,835,16357,73
Solomon Islands,2021-07-01,718243,9097,835,16357,73
Solomon Islands,2021-08-01,718243,9097,835,16357,73
Solomon Islands,2021-09-01,718243,9097,835,16357,73
Solomon Islands,2021-10-01,718243,9097,835,16357,73
Solomon Islands,2021-11-01,718243,9097,835,16357,73
Solomon Islands,2021-12-01,718243,9099,837,16357,73
Solomon Islands,2022-01-01,718243,9830,1560,16357,79
Solomon Islands,2022-02-01,718243,12611,3432,16357,122
Solomon Islands,2022-03-01,718243,14822,4886,16357,139
Solomon Islands,2022-04-01,718243,16480,1845,16357,143
Solomon Islands,2022-05-01,718243,18174,1671,16357,146
Somalia,2020-01-01,16325827,6588,2990,3290,307
Somalia,2020-02-01,16325827,5490,2492,3290,256
Somalia,2020-03-01,16325827,5492,2494,3291,256
Somalia,2020-04-01,16325827,5790,2763,3303,270
Somalia,2020-05-01,16325827,6478,3267,3429,295
Somalia,2020-06-01,16325827,6952,3468,3654,301
Somalia,2020-07-01,16325827,7090,3443,3907,302
Somalia,2020-08-01,16325827,11018,4983,7455,513
Somalia,2020-09-01,16325827,11111,4708,7455,514
Somalia,2020-10-01,16325827,11228,4698,7455,515
Somalia,2020-11-01,16325827,11398,4779,7455,518
Somalia,2020-12-01,16325827,11486,4788,7455,524
Somalia,2021-01-01,16325827,11509,4793,7455,524
Somalia,2021-02-01,16325827,12334,5534,7455,560
Somalia,2021-03-01,16325827,13714,6480,7455,657
Somalia,2021-04-01,16325827,14553,6919,7455,718
Somalia,2021-05-01,16325827,14802,6956,7455,737
Somalia,2021-06-01,16325827,14897,6842,7455,739
Somalia,2021-07-01,16325827,15049,6852,7455,751
Somalia,2021-08-01,16325827,15737,7122,7455,806
Somalia,2021-09-01,16325827,16575,7579,7455,851
Somalia,2021-10-01,16325827,17403,8218,7455,905
Somalia,2021-11-01,16325827,17587,8270,7455,923
Somalia,2021-12-01,16325827,17759,7678,7455,925
Somalia,2022-01-01,16325827,18377,8087,7455,926
Somalia,2022-02-01,16325827,18686,8391,7455,930
Somalia,2022-03-01,16325827,18715,8420,7455,930
Somalia,2022-04-01,16325827,18743,8448,7455,931
Somalia,2022-05-01,16325827,18754,8459,7455,931
South Africa,2020-01-01,60041429,975632,78030,874117,23484
South Africa,2020-02-01,60041429,813027,65025,874117,19570
South Africa,2020-03-01,60041429,813704,65684,874130,19573
South Africa,2020-04-01,60041429,815855,66763,874946,19622
South Africa,2020-05-01,60041429,829401,72634,880841,19914
South Africa,2020-06-01,60041429,888783,102597,903534,20908
South Africa,2020-07-01,60041429,1046563,151978,984087,23295
South Africa,2020-08-01,60041429,1685487,125428,2047831,41627
South Africa,2020-09-01,60041429,1701348,94570,2047831,42511
South Africa,2020-10-01,60041429,1718489,90947,2047831,43381
South Africa,2020-11-01,60041429,1740136,90537,2047831,44155
South Africa,2020-12-01,60041429,1829726,123029,2047831,46480
South Africa,2021-01-01,60041429,1962725,153624,2047831,51590
South Africa,2021-02-01,60041429,1982723,108718,2047831,53544
South Africa,2021-03-01,60041429,1994381,84124,2047831,54501
South Africa,2021-04-01,60041429,2005466,80890,2047831,55003
South Africa,2021-05-01,60041429,2033772,89908,2047831,55724
South Africa,2021-06-01,60041429,2137178,128643,2047831,57114
South Africa,2021-07-01,60041429,2295961,143992,2047831,60925
South Africa,2021-08-01,60041429,2406694,129906,2047831,64361
South Africa,2021-09-01,60041429,2448617,121854,2047831,66159
South Africa,2021-10-01,60041429,2455139,86504,2047831,66677
South Africa,2021-11-01,60041429,2464561,82588,2047831,66900
South Africa,2021-12-01,60041429,2627973,144519,2047831,67335
South Africa,2022-01-01,60041429,2676951,137674,2047831,68483
South Africa,2022-02-01,60041429,2699891,91823,2047831,69923
South Africa,2022-03-01,60041429,2714862,81790,2047831,70129
South Africa,2022-04-01,60041429,2739186,87448,2047831,70240
South Africa,2022-05-01,60041429,2771027,99320,2047831,70370
South Korea,2020-01-01,51351355,4449071,229,3251,6002
South Korea,2020-02-01,51351355,3561142,1422,3265,4811
South Korea,2020-03-01,51351355,3565124,3210,5955,4899
South Korea,2020-04-01,51351355,3565715,1841,7787,4950
South Korea,2020-05-01,51351355,3566147,742,8462,4964
South Korea,2020-06-01,51351355,3566952,708,9058,4971
South Korea,2020-07-01,51351355,3567795,581,9755,4982
South Korea,2020-08-01,51351355,8901004,0,0,12016
South Korea,2020-09-01,51351355,8902936,0,0,12061
South Korea,2020-10-01,51351355,8904286,0,0,12086
South Korea,2020-11-01,51351355,8908131,0,0,12117
South Korea,2020-12-01,51351355,8921400,0,0,12304
South Korea,2021-01-01,51351355,8930133,0,0,12564
South Korea,2021-02-01,51351355,8935868,0,0,12656
South Korea,2021-03-01,51351355,8942574,0,0,12720
South Korea,2021-04-01,51351355,8952034,0,0,12768
South Korea,2021-05-01,51351355,8961200,0,0,12834
South Korea,2021-06-01,51351355,8969511,0,0,12863
South Korea,2021-07-01,51351355,8990203,0,0,12902
South Korea,2021-08-01,51351355,9016741,0,0,12997
South Korea,2021-09-01,51351355,9046675,0,0,13095
South Korea,2021-10-01,51351355,9073380,0,0,13279
South Korea,2021-11-01,51351355,9114645,0,0,13666
South Korea,2021-12-01,51351355,9206449,0,0,14636
South Korea,2022-01-01,51351355,9313885,0,0,15232
South Korea,2022-02-01,51351355,10458258,0,0,15883
South Korea,2022-03-01,51351355,15438846,0,0,19969
South Korea,2022-04-01,51351355,17509969,0,0,23251
South Korea,2022-05-01,51351355,17769344,0,0,23685
South Sudan,2020-01-01,11322354,4456,1237,3172,46
South Sudan,2020-02-01,11322354,3713,1030,3172,38
South Sudan,2020-03-01,11322354,3713,1030,3172,38
South Sudan,2020-04-01,11322354,3730,1048,3172,38
South Sudan,2020-05-01,11322354,4210,1519,3175,43
South Sudan,2020-06-01,11322354,4716,1893,3284,57
South Sudan,2020-07-01,11322354,4868,1917,3642,61
South Sudan,2020-08-01,11322354,7500,2123,7344,77
South Sudan,2020-09-01,11322354,7559,2155,7344,78
South Sudan,2020-10-01,11322354,7626,2219,7344,81
South Sudan,2020-11-01,11322354,7694,2266,7344,82
South Sudan,2020-12-01,11322354,7844,1821,7344,82
South Sudan,2021-01-01,11322354,7968,1853,7344,83
South Sudan,2021-02-01,11322354,9300,2905,7344,93
South Sudan,2021-03-01,11322354,10047,3149,7344,99
South Sudan,2021-04-01,11322354,10186,1825,7344,100
South Sudan,2021-05-01,11322354,10221,1770,7344,100
South Sudan,2021-06-01,11322354,10269,1768,7344,100
South Sudan,2021-07-01,11322354,10341,1839,7344,101
South Sudan,2021-08-01,11322354,10470,1870,7344,101
South Sudan,2021-09-01,11322354,10661,1866,7344,105
South Sudan,2021-10-01,11322354,10778,1829,7344,106
South Sudan,2021-11-01,11322354,10911,1827,7344,106
South Sudan,2021-12-01,11322354,11739,2443,7344,106
South Sudan,2022-01-01,11322354,12256,2932,7344,107
South Sudan,2022-02-01,11322354,12316,2941,7344,107
South Sudan,2022-03-01,11322354,12412,2903,7344,107
South Sudan,2022-04-01,11322354,12478,2970,7344,107
South Sudan,2022-05-01,11322354,12500,2991,7344,107
Spain,2020-01-01,46772575,2550814,113440,2339693,32475
Spain,2020-02-01,46772575,2126057,94911,2339693,27062
Spain,2020-03-01,46772575,2185167,140109,2347396,31346
Spain,2020-04-01,46772575,2235412,151416,2384513,39483
Spain,2020-05-01,46772575,2246518,131425,2399843,41488
Spain,2020-06-01,46772575,2251468,120344,2399843,41411
Spain,2020-07-01,46772575,2268143,134599,2399843,41452
Spain,2020-08-01,46772575,4331710,224508,5774044,54697
Spain,2020-09-01,46772575,4434168,260320,5774044,55628
Spain,2020-10-01,46772575,4594734,314913,5774044,57085
Spain,2020-11-01,46772575,4719151,339409,5774044,59671
Spain,2020-12-01,46772575,4817551,279853,5774044,61593
Spain,2021-01-01,46772575,5074226,410705,5774044,64257
Spain,2021-02-01,46772575,5201510,422713,5774044,67799
Spain,2021-03-01,46772575,5257587,293781,5774044,69801
Spain,2021-04-01,46772575,5338054,241953,5774044,70720
Spain,2021-05-01,46772575,5389774,242020,5774044,71299
Spain,2021-06-01,46772575,5430204,210317,5774044,71606
Spain,2021-07-01,46772575,5649114,379848,5774044,71827
Spain,2021-08-01,46772575,5778905,398647,5774044,72761
Spain,2021-09-01,46772575,5813581,289883,5774044,73453
Spain,2021-10-01,46772575,5831903,195780,5774044,73780
Spain,2021-11-01,46772575,5881945,208860,5774044,73998
Spain,2021-12-01,46772575,6289863,569201,5774044,74463
Spain,2022-01-01,46772575,7480968,1439964,5774044,75723
Spain,2022-02-01,46772575,7834365,1374790,5774044,77902
Spain,2022-03-01,46772575,8006268,576848,5774044,78812
Spain,2022-04-01,46772575,8130712,334573,5774044,79484
Spain,2022-05-01,46772575,8202924,315726,5774044,79796
Sri Lanka,2020-01-01,21501412,133863,240,130316,3306
Sri Lanka,2020-02-01,21501412,111553,200,130317,2755
Sri Lanka,2020-03-01,21501412,111624,261,130323,2756
Sri Lanka,2020-04-01,21501412,111884,452,130378,2759
Sri Lanka,2020-05-01,21501412,112369,613,130637,2760
Sri Lanka,2020-06-01,21501412,112576,673,131001,2761
Sri Lanka,2020-07-01,21501412,112956,538,131165,2761
Sri Lanka,2020-08-01,21501412,223186,297,324731,5511
Sri Lanka,2020-09-01,21501412,223296,256,324731,5511
Sri Lanka,2020-10-01,21501412,225724,2256,324731,5514
Sri Lanka,2020-11-01,21501412,230165,2297,324731,5546
Sri Lanka,2020-12-01,21501412,236603,3208,324731,5575
Sri Lanka,2021-01-01,21501412,243555,3038,324731,5612
Sri Lanka,2021-02-01,21501412,249917,2404,324731,5662
Sri Lanka,2021-03-01,21501412,253072,1393,324731,5696
Sri Lanka,2021-04-01,21501412,258218,4006,324731,5733
Sri Lanka,2021-05-01,21501412,284291,11636,324731,6002
Sri Lanka,2021-06-01,21501412,308533,12774,324731,6533
Sri Lanka,2021-07-01,21501412,325107,10207,324731,6986
Sri Lanka,2021-08-01,21501412,370117,22284,324731,8569
Sri Lanka,2021-09-01,21501412,394629,25776,324731,9809
Sri Lanka,2021-10-01,21501412,402527,16200,324731,10088
Sri Lanka,2021-11-01,21501412,410166,6359,324731,10289
Sri Lanka,2021-12-01,21501412,417918,5914,324731,10500
Sri Lanka,2022-01-01,21501412,425898,5946,324731,10654
Sri Lanka,2022-02-01,21501412,438036,8605,324731,10914
Sri Lanka,2022-03-01,21501412,442713,8526,324731,10999
Sri Lanka,2022-04-01,21501412,443290,2983,324731,11008
Sri Lanka,2022-05-01,21501412,443391,506,324731,11011
State Of Palestine,2020-02-01,5322203,291059,41,576684,2676
State Of Palestine,2020-03-01,5322203,291119,91,576684,2677
State Of Palestine,2020-04-01,5322203,291231,176,576684,2677
State Of Palestine,2020-05-01,5322203,291283,178,576684,2678
State Of Palestine,2020-06-01,5322203,292273,1025,576684,2680
State Of Palestine,2020-07-01,5322203,296978,3732,576684,2717
State Of Palestine,2020-08-01,5322203,302424,3801,576684,2752
